"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC645644",0.808965056726357,2.36108540960212,1.5355318538483,0.150527512430772,1,-4.56609249815903
"LOC645645",-0.0487027464484723,0.0404607432033462,-0.249700285984201,0.807032219550656,1,-4.6200475138189
"LOC645648",0.898320670021518,1.04511903541483,0.873712855167204,0.39938132667953,1,-4.60156681017612
"LOC645649",-1.01314737665299,1.87751320358138,-0.930385760462822,0.370467043030781,1,-4.59903524696598
"LOC645651",1.26846586165468,0.802816199730596,2.26074080007283,0.0431031468522744,1,-4.52009085451745
"LOC645652",0.228226382034422,0.893517836701994,0.301498245791852,0.768183069511443,1,-4.61925415690365
"LOC645655",-0.259089253015993,0.522929358500911,-0.485402645743244,0.636111241795406,1,-4.61528827606639
"LOC645659",-0.290753599882247,1.99254366274207,-0.33696260645001,0.741951297867585,1,-4.61862756208436
"LOC645660",1.42071876488854,1.60525375391625,1.44781241022408,0.173226622887336,1,-4.57137766063944
"LOC645661",1.20608530997427,1.37771443306602,1.74903284053347,0.105730544856581,1,-4.55281505940444
"LOC645662",0.470571375111217,2.26848902879568,0.574319611153873,0.576334022488418,1,-4.61275465152544
"LOC645663",-0.603334731857788,2.46644929437893,-0.91420320237494,0.37857034652265,1,-4.59977028353233
"LOC645669",0.561946937742471,1.72758470557161,0.577974624731223,0.573941819778192,1,-4.61264228566773
"LOC645671",-0.740603909472585,0.887331867083356,-1.07208526605512,0.304719492864165,1,-4.59221045785746
"LOC645676",0.0667477698325044,1.14958583869979,0.0997619245774991,0.922176661810941,1,-4.62151304788305
"LOC645679",-0.00974725344145884,1.26420769388936,-0.0113557638496037,0.991125767688499,1,-4.62178918907295
"LOC645681",-0.232485788346444,0.796298560400745,-0.305585142149003,0.765144075757387,1,-4.61918538588431
"LOC645682",0.165056413148747,0.0967044595914758,0.660762512152926,0.521218342149777,1,-4.60992905589249
"LOC645683",0.253589166315467,13.2790438558592,1.28351720253765,0.22348553229984,1,-4.58090031018131
"LOC645686",0.314490708109209,1.18583456310029,0.387240794197225,0.705342013992262,1,-4.61762469366148
"LOC645687",-0.451718364845634,0.97248823291194,-0.54029661928216,0.598853561018385,1,-4.61376978904202
"LOC645688",0.443828825966492,9.9181592035014,0.959484796898158,0.356203648742758,1,-4.59768973536519
"LOC645689",0.637508549068641,0.459203541228535,0.888032588793941,0.391933934473572,1,-4.60093850689066
"LOC645690",-0.162508635612904,1.28696393301333,-0.364292313850117,0.721962865108751,1,-4.61809897773158
"LOC645694",-0.313633086910119,0.706227123999549,-0.447289463128892,0.662613654605324,1,-4.61625398628298
"LOC645701",0.270913095427441,0.867556525154892,0.393772976256283,0.700639384106618,1,-4.61748464575274
"LOC645705",0.737911348171724,0.572253261471923,1.21309619538712,0.248377240594991,1,-4.58479977404245
"LOC645708",0.506768743831783,0.632100384645766,0.659348156953396,0.522094990073358,1,-4.6099780648798
"LOC645711",0.582761548118857,2.5491258607729,0.722148672387801,0.484005667757741,1,-4.60771578531929
"LOC645712",0.25156933235413,1.28889578637105,0.359930182973068,0.725139369498874,1,-4.61818599726178
"LOC645718",0.697108506894675,1.85123123073012,0.874305335514938,0.39907129498242,1,-4.60154096904605
"LOC645721",-0.158898434757402,1.34132129694035,-0.220334997168429,0.829305392220697,1,-4.62043236574612
"LOC645722",0.891118144205343,1.77134216829816,0.888165305832483,0.391865358283405,1,-4.60093264730634
"LOC645723",0.926635709010435,1.27390535906788,1.28541929941604,0.222842080909642,1,-4.58079333163037
"LOC645724",0.34261745156295,1.15331845247287,0.438543693662186,0.668764764468183,1,-4.61646517942833
"LOC645730",0,0,0,1,1,-4.621792816912
"LOC645732",0.741562142392439,3.20019008995159,0.953582065211594,0.359065007619896,1,-4.59796511149357
"LOC645733",-1.34971850893044,1.57823173319955,-1.70568396268692,0.113730037587939,1,-4.55554807307872
"LOC645737",0.018583022637641,3.10070094383977,0.0266215923556006,0.97919809919345,1,-4.62177287976659
"LOC645743",-1.11786859359112,3.86099489308029,-1.47390588060142,0.16618936950081,1,-4.56981832407706
"LOC645745",0.212051506335732,1.69958297337068,0.287729728011457,0.778450625881104,1,-4.61947921981601
"LOC645752",0.143942890352866,0.287695327547899,0.32790283720249,0.748621926972006,1,-4.61879403037914
"LOC645755",0.0346087449414543,0.984610208674472,0.0413912495892323,0.967663069445286,1,-4.62174462472085
"LOC645757",0.429607337738948,0.232220728419993,0.89714530722408,0.387244393883938,1,-4.60053463033539
"LOC645769",0.162275017795102,0.244206080024181,0.455085643227628,0.657151969367543,1,-4.61606243402397
"LOC645777",1.33853890166146,0.565463799999453,2.17762991270521,0.0500534222438924,1,-4.52539478498934
"LOC645781",-0.0283361253093626,0.223673966370158,-0.0752522437040415,0.941251027008981,1,-4.62163357416781
"LOC645783",1.01724084104065,1.24784584526548,1.64913192752212,0.124970944441449,1,-4.55908839144974
"LOC645785",-1.62750266973345,0.856265460000388,-3.48035394019588,0.00452784751189612,1,-4.44974403809398
"LOC645789",0.363708430542155,0.966044991336786,0.483078475447613,0.637712906286504,1,-4.61534926369043
"LOC645790",1.46246368678098,2.61512679679002,2.06599750969951,0.0610635579242684,1,-4.53255161742019
"LOC645797",-0.121323612965966,1.74368049416112,-0.160493186269756,0.875156260376934,1,-4.62106966725317
"LOC645799",-0.440673858717464,5.68529088474079,-0.344579481267935,0.736359918681767,1,-4.61848422474418
"LOC645811",0.0580107690298985,1.19315117246997,0.0709223753323937,0.944625009185605,1,-4.62165136476657
"LOC645812",0.275128283494681,0.459846659358546,0.492948940462288,0.630924094488552,1,-4.61508839163928
"LOC645818",-0.666718105051379,1.86378487338803,-0.775661711502879,0.452928897235249,1,-4.60565270306425
"LOC645835",1.1197770672055,1.07879200038815,1.30932882685512,0.214880873040641,1,-4.57944155315247
"LOC645836",-0.573892840036224,1.44118705623196,-0.847673916302644,0.413168233954739,1,-4.60268912474607
"LOC645837",0.686645221855045,0.547627147620247,1.06708361485418,0.306882237403431,1,-4.59246259220428
"LOC645839",-0.4876707247264,0.405141832849624,-0.96551563625916,0.353296980983986,1,-4.59740711578153
"LOC645843",0.224218393339885,1.66148240225112,0.254554160492967,0.80336699250334,1,-4.61997935871702
"LOC645848",0.231238288776912,1.76679616463209,0.345643742893337,0.735579912507568,1,-4.61846395158741
"LOC645850",-0.117272331094411,1.28751190563611,-0.164034935544549,0.872427557831003,1,-4.62103746843348
"LOC645851",0.0419735478942007,0.605302658053356,0.0562855491285728,0.956038433464482,1,-4.62170371187346
"LOC645852",0.592173962805418,0.605903984664902,1.02775731985892,0.324287366694933,1,-4.59441743755573
"LOC645863",0.501300605678364,2.95233613549361,0.416434249031345,0.684426375715977,1,-4.61698157892593
"LOC645868",-0.990418465320525,1.7777723623902,-1.09795089974433,0.293717130927451,1,-4.59089427151398
"LOC645869",-0.871050335655495,0.577985598951086,-1.42118371074113,0.180665527307551,1,-4.57295686354139
"LOC645870",0.722841854058626,0.375321731915056,1.57505366230252,0.141164830006573,1,-4.56367410348574
"LOC645871",1.60978504542899,1.0824414763928,3.19319866628662,0.00770789699871752,1,-4.46465515822188
"LOC645875",0.476441847335054,2.56547979110488,0.671010404952729,0.514892097342484,1,-4.6095712520987
"LOC645876",-0.237327782712365,0.653586327953126,-0.28244260238425,0.782405133305865,1,-4.61956292411587
"LOC645879",0.949571658435527,1.64270127715507,1.09057972530838,0.296821560339059,1,-4.59127143687975
"LOC645882",-0.171884916691235,1.32886535328888,-0.232620506066173,0.819966900689265,1,-4.62027710346878
"LOC645885",0.515362662518312,3.34743744815115,0.517478273515125,0.6142055668765,1,-4.61441907376846
"LOC645888",0.603277836474976,2.82074206579392,0.855565828215697,0.408956396848882,1,-4.60235175092934
"LOC645891",-0.484795443189469,0.719521376573971,-0.655406600846254,0.524542560549222,1,-4.61011416510641
"LOC645893",-0.464783951175993,0.402756171038204,-0.776785931929772,0.452289901401147,1,-4.60560806410398
"LOC645895",-0.160362734389158,12.4470323674858,-0.410347812601922,0.688765241963041,1,-4.61711931153534
"LOC645897",0.0554937101347783,1.16659972588631,0.10564036911533,0.917608866558313,1,-4.62147913650444
"LOC645899",0.280552791236225,13.3768721767032,1.13911257424446,0.276832658535482,1,-4.58875849044334
"LOC645904",1.27517340310978,3.09670831244139,2.84324212984016,0.0147762489972347,1,-4.48433270828606
"LOC645908",0.225747065662076,0.603035648337609,0.424909001357714,0.678404500043246,1,-4.61678661191362
"LOC645914",0,0,0,1,1,-4.621792816912
"LOC645915",-1.0415270913003,1.3828676939725,-1.58847706433446,0.138101622426166,1,-4.56284801487491
"LOC645927",-0.77976952827462,2.15874055859596,-0.924086732844501,0.373606694648011,1,-4.59932249567937
"LOC645929",-0.575316794687036,1.41784928177192,-0.585318680811533,0.569151246170103,1,-4.61241458171926
"LOC645931",-0.0359793425176632,0.569304593104395,-0.0500300390709353,0.960919581486988,1,-4.62172241353142
"LOC645932",-0.591119740398209,2.0629874212621,-0.626537814944158,0.542669657609483,1,-4.61108933353486
"LOC645937",0.30322529335938,5.46148867297364,1.02357190215182,0.326181733170522,1,-4.59462254959738
"LOC645941",0.324852233394812,3.43260388822404,0.65593156606792,0.524216192615296,1,-4.61009607903279
"LOC645942",-0.781540133011708,2.16700359939638,-1.12592313545602,0.282159997316089,1,-4.58944825114124
"LOC645946",-0.306021215866197,1.22879427450222,-0.434734425124922,0.671451816256387,1,-4.61655594212772
"LOC645947",-0.896621055872449,1.08847754796788,-1.26633045553532,0.229367704559558,1,-4.58186310098587
"LOC645951",-0.508710499379498,1.28064441958658,-0.568128110077307,0.580398435722294,1,-4.61294353798937
"LOC645953",0.100174275637831,0.740862103721992,0.153754472488382,0.880352630593589,1,-4.62112900533667
"LOC645955",0.406090961274811,2.19655668909375,0.491329462507049,0.632035570389301,1,-4.61513152800274
"LOC645956",0.457892386221377,0.363571677488983,0.76429786065044,0.459420241332805,1,-4.60610095913681
"LOC645958",0.411287300179923,0.113894944665209,1.49400895336777,0.160934363905531,1,-4.56860934883483
"LOC645961",0.104148093077897,2.53821615621377,0.114696696716404,0.910577788833273,1,-4.62142310853391
"LOC645963",0.683134366099445,1.66094460160498,0.857160887944044,0.408108642863562,1,-4.60228326816984
"LOC645964",1.14966630683982,1.2554362002494,1.33750582859403,0.205797252138819,1,-4.57783222573024
"LOC645966",-0.147211257873257,2.52784936107809,-0.186769738124615,0.854954088800527,1,-4.62081421082646
"LOC645967",0.627903734591247,1.01896749789341,0.660222091149714,0.521553205779363,1,-4.60994779279079
"LOC645968",-0.967495506347297,4.91031295026746,-0.693598457231881,0.501108251936915,1,-4.60876594904709
"LOC645971",0.1332363997328,0.42470662251692,0.204674028870859,0.841249050708338,1,-4.62061825835047
"LOC645974",-0.0456936609270878,0.0158170364747612,-0.256827588287274,0.801651967455014,1,-4.61994699486678
"LOC645981",0.6031831476221,0.597330922483701,0.823960482911244,0.425997549732803,1,-4.60368810023236
"LOC645983",0.307774039100984,1.03447349340882,0.486805284435238,0.635145563763798,1,-4.61525133896162
"LOC645986",0.862982349272341,1.3013929528675,1.20454692460679,0.251543121758576,1,-4.58526472980658
"LOC645992",1.14568547721143,0.602637585218613,1.37049962498752,0.195563388160395,1,-4.57592644739576
"LOC645994",-0.863438901117947,1.80030744332349,-1.03423997958082,0.321369222113984,1,-4.59409861627333
"LOC645995",1.0351800328577,0.593653962032011,1.58529780730269,0.138821861738155,1,-4.5630438753557
"LOC646003",-0.128209115562209,2.80007796352964,-0.144262246763337,0.887682115779158,1,-4.62120830416274
"LOC646004",0.87160488673044,0.830234034329107,1.16429651273072,0.266876030621113,1,-4.58742773513565
"LOC646008",-0.115814227171855,0.0962148964196946,-0.432157002325326,0.673272621946349,1,-4.61661693178655
"LOC646009",-0.338941721432951,1.09466914823582,-0.436844458836173,0.669962813124202,1,-4.61650575864032
"LOC646010",0.237781243404299,1.70993309729135,0.35258131982462,0.730502880740596,1,-4.61833032514902
"LOC646011",-0.219950387848347,0.349475082044418,-0.487523808806478,0.634651150665618,1,-4.61523237915759
"LOC646012",0.107838270398525,0.925110013605165,0.153055261083282,0.880892145569453,1,-4.6211350176823
"LOC646019",0.703539811885126,2.19155298154266,0.915379989253539,0.377976953886355,1,-4.59971715555903
"LOC646023",1.31380579316693,2.59691437935536,2.71116538248095,0.0188793400383403,1,-4.49215320187348
"LOC646026",0.385792967166162,2.93629996764765,0.450958537672913,0.660040702238475,1,-4.61616422264439
"LOC646029",-0.179870647789384,1.34419075540988,-0.21125309017725,0.836226389936082,1,-4.62054181075369
"LOC646033",-0.235652271882144,1.68054586392507,-0.253399606659342,0.80423837316383,1,-4.61999568673051
"LOC646036",-0.021866752240893,0.833568778558148,-0.0330289171747455,0.974193246773585,1,-4.62176212880138
"LOC646037",-1.5392717315901,1.59012723246318,-2.71256389654819,0.0188304963057409,1,-4.49206936335333
"LOC646038",0.185179585511304,0.970634538038974,0.208060774854701,0.838662576698316,1,-4.62057920275285
"LOC646040",-0.714091879151449,0.884127192619341,-0.957141768037798,0.357337489491529,1,-4.59779919034563
"LOC646041",0.953965337723083,0.759685942648796,1.50862406407367,0.1572033648903,1,-4.56772642641185
"LOC646043",0.862258204481481,0.565982712594458,1.62944026138688,0.129108621721283,1,-4.56031354323588
"LOC646046",-0.21441683860971,0.17813091207576,-0.517860141519744,0.613947042975117,1,-4.61440841836919
"LOC646047",0.388599503570407,2.78623963457522,0.369841089299033,0.717930060789558,1,-4.6179868361854
"LOC646050",-1.34186825078678,1.85382425983494,-1.78178457987197,0.100024177067579,1,-4.55074075049266
"LOC646055",0.882719771628935,0.302909514675053,2.11009837261257,0.0564671623743145,1,-4.52972133176137
"LOC646064",0.25189530145984,0.201533349393508,0.692249298598612,0.501925311797561,1,-4.60881468726827
"LOC646067",0.0830561341052523,1.01206053937489,0.169919773590623,0.867897452316815,1,-4.62098242790411
"LOC646071",0.574582874661379,0.539864140138123,1.3034976293473,0.216800893811827,1,-4.57977242401736
"LOC646074",-0.672098277434725,1.40499420776986,-0.957724845645744,0.357055086572646,1,-4.59777196986997
"LOC646079",-0.720165712377101,0.402080705806864,-1.58074327260788,0.139859343368053,1,-4.56332423908257
"LOC646082",0.545912797347757,5.90335499741301,0.847631582332835,0.413190905142106,1,-4.60269092792642
"LOC646084",0.741648174358318,0.908490118759447,1.3335739655529,0.207045613991841,1,-4.57805782311119
"LOC646089",0.961133482724656,0.561069119245657,1.99475400502109,0.0692321003430492,1,-4.53712646132493
"LOC646090",1.23364735802279,1.76916510389518,1.33136161305716,0.207750754411695,1,-4.57818461567687
"LOC646094",-0.526806042059055,1.59138824893329,-0.553205971284363,0.590255970759831,1,-4.61339120055248
"LOC646096",-0.67948717708023,1.51361810930754,-0.986492796423954,0.343318735335446,1,-4.59641421571411
"LOC646097",1.335524025421,1.44241978398923,1.5380104996738,0.149924985548437,1,-4.56594145827211
"LOC646098",1.81395255682167,1.01940344720048,3.92948809286047,0.00199153058032807,1,-4.42873459002896
"LOC646100",-1.11568961903412,4.7431114919986,-1.15058761056132,0.272260987608744,1,-4.588154343118
"LOC646103",0.343885893133443,1.84128863337415,0.77985988121472,0.450545636549752,1,-4.60548573966611
"LOC646106",0.707510341930877,2.58460878823234,0.993609735921274,0.339979957327515,1,-4.5960739154768
"LOC646109",-0.444331564147543,2.36778202164209,-0.473683703181704,0.644206577156417,1,-4.615593022812
"LOC646110",-1.3866943416809,2.43461515994145,-1.54291875331171,0.148737971720305,1,-4.56564211065397
"LOC646111",-0.587008747715765,0.584158754757924,-1.00121961434519,0.336435978420029,1,-4.59570814246318
"LOC646114",-0.633588348379609,1.8782801751803,-1.01858463469739,0.328449606936178,1,-4.59486620560949
"LOC646119",0.637681373449845,0.912389160425446,0.990027412039575,0.341657592024179,1,-4.59624542203074
"LOC646123",-1.11905795526102,1.99325561429326,-1.18472532266216,0.259005322597589,1,-4.58633535495429
"LOC646128",-0.0775728804668291,2.54276511264434,-0.131698222280845,0.897400095855974,1,-4.62130554635827
"LOC646129",1.00857620762105,0.636081066943919,1.44189175275516,0.174857924060392,1,-4.57172986384833
"LOC646130",0.591302346090488,2.44112620206092,0.790476882542375,0.444554330558567,1,-4.6050602366905
"LOC646132",0.059069317861182,3.2348989506223,0.0633240904133956,0.950548524339188,1,-4.62168004088997
"LOC646134",0.763286164489893,1.93622767264928,1.11922124059863,0.284896850221182,1,-4.58979680566149
"LOC646135",-0.360778686693324,2.3420495192854,-0.311593588858569,0.760683643423714,1,-4.61908265035907
"LOC646139",-1.10524610709406,0.591497720183018,-2.20456897679473,0.0476919468123768,1,-4.52367262360755
"LOC646144",-0.440401334537574,2.49679554452064,-0.842499573323074,0.415945417552659,1,-4.60290900034307
"LOC646145",0.135612236149792,1.33841836032666,0.138641107670319,0.892027680218486,1,-4.62125289808069
"LOC646146",-0.247156605495544,0.378889151565259,-0.482848874485081,0.637871235958419,1,-4.61535527385148
"LOC646149",1.25184681467119,0.598286217502997,2.05887653470093,0.0618377308378718,1,-4.53300882868607
"LOC646154",1.07633918555458,1.64410420487194,1.40467969179981,0.185409040991587,1,-4.5739291925315
"LOC646155",1.22535456718675,1.04553434155572,1.19139227025553,0.256476324161606,1,-4.58597641574061
"LOC646156",-0.560273233983175,1.30295500906931,-0.710415866207079,0.490990511864245,1,-4.60815167801772
"LOC646160",-0.0208001184520508,0.425275608584736,-0.0451978283823955,0.964691278433459,1,-4.62173535459342
"LOC646162",-0.891944979687595,0.428477196777362,-1.47862004034273,0.164944171259825,1,-4.56953540255328
"LOC646168",-0.0316501034828975,2.2044492461828,-0.0422622717933906,0.966983017140429,1,-4.62174257539865
"LOC646173",0.789449466350731,1.19116035350332,0.867947592127739,0.402406694177921,1,-4.60181756031286
"LOC646174",1.39094280572967,1.0551509189077,2.51931879279115,0.0269013538709066,1,-4.50384395254324
"LOC646176",0.136330545545361,1.15416686716919,0.155569520316552,0.87895242401893,1,-4.6211132712786
"LOC646178",-0.862741697118649,2.56847670484743,-0.948991678350297,0.361301447443857,1,-4.59817841093469
"LOC646179",0.347062305222044,0.180205427711446,1.19812575706023,0.253941762606913,1,-4.58561269404435
"LOC646183",1.88229341402698,1.67319710362138,2.16130827574745,0.0515374562834599,1,-4.52643935660624
"LOC646190",0.363091134464745,0.251665190642981,1.00446762206334,0.334931547255731,1,-4.59555143032913
"LOC646191",0,0,0,1,1,-4.621792816912
"LOC646193",-1.11625312912784,0.518517898723564,-2.66654395929575,0.0205048726842652,1,-4.4948392153095
"LOC646194",-0.25853127609808,0.214779829373789,-0.533015235783161,0.60373107780449,1,-4.61397974886897
"LOC646195",0.122404442881343,14.1396849642829,0.546221803216341,0.594899444867539,1,-4.61359702806739
"LOC646197",-1.27249671040386,5.49582154844288,-3.30531591719446,0.00625957245226537,1,-4.45869668966867
"LOC646198",-0.0744975922755648,0.086396891824689,-0.306203760459599,0.764684428601593,1,-4.61917489799626
"LOC646200",-0.0264574511263206,11.2551769191807,-0.0726604775536063,0.943270481615593,1,-4.62164434964393
"LOC646207",-0.867709785298711,2.26286968292653,-1.46707464242373,0.168007911819223,1,-4.57022765704649
"LOC646209",0.752748015309182,1.51562970463059,0.81575182653143,0.430499110241803,1,-4.60402868637947
"LOC646210",0.0595872509599783,1.92674032030812,0.068788011768082,0.946288595664944,1,-4.6216597472697
"LOC646215",-0.587552962114681,0.953903592963184,-0.774965507417178,0.453324901128089,1,-4.60568032056179
"LOC646223",0.397223458367283,0.452335396248317,0.634670480659129,0.537527564232857,1,-4.61081849422996
"LOC646226",-0.587359228486405,0.513924304314227,-1.09812609447641,0.29364364622786,1,-4.5908852872677
"LOC646227",-1.07446102038326,2.33479727871931,-1.23709975894263,0.239656546411979,1,-4.5834843279328
"LOC646236",0.805718808728204,0.958900715110222,1.51616088133845,0.155308391010332,1,-4.56726984373125
"LOC646237",0.0212571709902024,0.920099994001199,0.0287164684986044,0.977561649123039,1,-4.62176961878604
"LOC646241",-0.112455340557633,0.29754978229525,-0.270827504265246,0.791114829630059,1,-4.61974149555358
"LOC646243",0.144045360375886,2.11526987663434,0.158755601034359,0.876495579575052,1,-4.62108520918416
"LOC646246",-0.0507741081848997,0.239494626782543,-0.120886300079148,0.905776861108692,1,-4.62138217769499
"LOC646249",-0.271279945839824,0.351121371230295,-0.57600552849396,0.575229931574871,1,-4.61270290077124
"LOC646254",-0.483894043977949,0.189454805091907,-1.43494716143641,0.176787806046643,1,-4.57214219725286
"LOC646256",0.533186909102038,2.19570493550366,0.800143692763367,0.439144059875811,1,-4.60466877887032
"LOC646257",1.28260541208288,1.10522114969025,1.40783982648696,0.184492803990065,1,-4.57374340532111
"LOC646262",-0.168905547281991,3.1149031861266,-0.229424636357511,0.82239344538414,1,-4.62031828927385
"LOC646266",1.32001231915279,0.625352185632867,3.01834883914152,0.0106696294065324,1,-4.47428813029016
"LOC646268",-0.227890738539505,0.189324613555897,-0.523279974988275,0.610283678310416,1,-4.61425641210892
"LOC646276",0.655180517416019,1.0337170850064,0.633973554965333,0.537967129792172,1,-4.61084182337836
"LOC646278",-0.295970220309205,1.53541294505034,-0.315787235925397,0.757575748604119,1,-4.61900979702946
"LOC646279",-0.255075572281742,1.74518007686366,-0.264129211032921,0.796151117269017,1,-4.61984114722302
"LOC646280",1.2329078100675,0.678624734580656,2.72424728487502,0.0184272793374758,1,-4.49136979945637
"LOC646283",-0.127843318768031,1.78355812702581,-0.121959211474281,0.904945053557684,1,-4.62137486500012
"LOC646296",0.251603599499362,1.1729038127893,0.395789782139795,0.699190052638816,1,-4.61744095616994
"LOC646299",-0.0689437326924026,1.91503404227695,-0.0677694741590544,0.947082567905777,1,-4.62166365734016
"LOC646300",0.352414442955931,0.182984422304041,1.20721551972968,0.250551520813199,1,-4.58511980090183
"LOC646302",-0.0070661276612859,0.00587032144168368,-0.0401725202943532,0.968614639190672,1,-4.62174742052916
"LOC646303",0.433200752288979,2.36253682128831,0.429344849082785,0.675261720334387,1,-4.61668308673791
"LOC646304",-1.3406790862785,2.25692911907441,-2.17572472120829,0.0502245481116987,1,-4.52551667316323
"LOC646307",-0.57855833684555,0.49155304268885,-1.32894777280349,0.208522354677014,1,-4.57832283608836
"LOC646309",-0.205131865074051,2.2617980678073,-0.322429657251357,0.75266213869112,1,-4.61889247451703
"LOC646310",1.8447695709025,2.32828642951437,1.98628364269306,0.0702679742583056,1,-4.5376702705359
"LOC646312",0.182288599189959,1.61632430406626,0.320371541208233,0.754183395044129,1,-4.61892907876214
"LOC646317",-0.355751902202339,0.952829564931654,-0.611707408912852,0.552117381707579,1,-4.61157532360921
"LOC646320",-0.517390460604424,1.23502285922199,-0.633193623690778,0.538459290120039,1,-4.61086790452303
"LOC646324",0.11835418408528,0.785876022893436,0.168758394630742,0.868791091096383,1,-4.62099344244797
"LOC646331",0.176964803612505,1.18744736503918,0.228377653824809,0.823188811910994,1,-4.62033166015318
"LOC646332",-0.337077962184254,1.24936221729953,-0.545839935690677,0.595153874524499,1,-4.61360821368195
"LOC646334",0.636917600054151,0.228332353096706,1.91184171669982,0.0800061706944553,1,-4.54244470423132
"LOC646335",0.540573716189547,0.419509018711253,1.09132553402807,0.296506335023588,1,-4.59123335040613
"LOC646342",-0.178631819752304,0.148401819486529,-0.498505614828645,0.627117623904022,1,-4.61493938920424
"LOC646345",-0.433849775145153,2.41292061063635,-0.478705226760198,0.640731838074399,1,-4.61546328527319
"LOC646348",0.0325163656138115,0.257300494034316,0.0868060990904215,0.932253875075715,1,-4.62158095376535
"LOC646350",-0.0978386625868324,1.09229490013242,-0.100159806075975,0.921867397988144,1,-4.62151081363644
"LOC646357",1.21806946607068,1.27597048249106,2.00615795833243,0.0678597822484364,1,-4.53639422139985
"LOC646358",-1.49903932382825,2.95749522442957,-1.56611867768866,0.143236281701422,1,-4.56422268573401
"LOC646359",-0.590165387718841,2.19199831627851,-0.738864436277604,0.474160079512173,1,-4.60708446006852
"LOC646360",0.806637120682642,1.04428328524129,1.09032878118495,0.296927681830681,1,-4.59128424813369
"LOC646361",-0.811313174897104,0.67401402222221,-1.24314216039785,0.237500069020043,1,-4.58315091106537
"LOC646363",-0.899147778139026,1.39895279629538,-1.33649401415091,0.206117911284909,1,-4.57789031173183
"LOC646365",0.754647884130526,3.13713753743739,1.25782025924514,0.232326007712638,1,-4.58233724433144
"LOC646366",0.808099419318995,0.498677382413841,1.42750190884166,0.178876669742113,1,-4.57258330830146
"LOC646372",0.589406540783637,0.524026277203391,1.01356453636272,0.330744040704337,1,-4.59511063563819
"LOC646373",0.677521289759937,0.717033995432617,1.17468363024541,0.262851204444921,1,-4.58687372973213
"LOC646374",1.01811507089285,1.04593533182478,1.65723862642399,0.123301680710788,1,-4.55858282042851
"LOC646376",0.737878081911829,1.48176489104926,0.77998111948304,0.450476930003327,1,-4.60548090707506
"LOC646381",0.946069855933631,2.85631363063048,0.868285674190152,0.40222885582215,1,-4.60180289126343
"LOC646383",-0.275672448610378,3.34116131137355,-0.388141679140802,0.704692689997828,1,-4.61760551148371
"LOC646388",0.508777397450385,0.825648407701523,0.850931574078431,0.411426148972421,1,-4.6025501570189
"LOC646396",-0.73467470995954,1.82965688362009,-1.09840914441065,0.293524951517409,1,-4.59087077009533
"LOC646399",-0.306419264449214,1.4333286087267,-0.305257162400124,0.765387809898358,1,-4.61919093801927
"LOC646400",0.0853674101747637,2.43625896238476,0.11398221341831,0.911132214613838,1,-4.62142769543144
"LOC646401",0.950436617571459,1.0867963823625,1.10522850293098,0.290676279142174,1,-4.59052028991087
"LOC646403",-0.180732472827579,1.97077859849594,-0.268347889712198,0.792978059234829,1,-4.61977866939803
"LOC646407",0.342171027625318,4.63181586318361,0.482116678059382,0.638376273112194,1,-4.61537442255595
"LOC646422",0.00937344487949235,1.31892383149936,0.0128300567578396,0.989973710893548,1,-4.62178818595011
"LOC646424",-0.225132474358415,0.371179491168038,-0.433342922343687,0.672434566058566,1,-4.61658891165931
"LOC646426",-0.291528048038164,3.77203355006814,-0.401936528567992,0.694780481848774,1,-4.61730649378184
"LOC646428",0.351921805134678,0.514896421004399,0.84020933733479,0.417178600369979,1,-4.60300598402129
"LOC646429",-0.633522723205149,0.332069673605205,-1.40866422535563,0.184254403551459,1,-4.57369490744626
"LOC646431",0.291184315351771,1.2641191800904,0.411378487585702,0.688029680958678,1,-4.61709612281822
"LOC646434",0.253444342099685,3.23642898578974,0.412005514726983,0.687582353886021,1,-4.61708198868194
"LOC646437",-0.136177671147428,2.5384484043284,-0.146377422915749,0.88604790351317,1,-4.62119106813351
"LOC646439",-0.475503300733644,0.731829239550615,-0.680130211675243,0.509300291547877,1,-4.60924885938174
"LOC646442",-0.347668704991429,0.612426027855639,-0.583058640887005,0.570623186871575,1,-4.61248492822394
"LOC646443",0.115627849625889,1.41074557870807,0.149326064240007,0.883770659761948,1,-4.62116662471215
"LOC646444",0.884617216942823,0.822855405812605,1.19697754584691,0.254372566735147,1,-4.58567480159568
"LOC646445",1.12584828717388,0.931047207532139,1.58994929102785,0.137769200694612,1,-4.56275727449437
"LOC646447",-0.637106919782509,2.00648652733493,-0.786959321907805,0.446533632434513,1,-4.60520172765074
"LOC646448",-1.2631762341037,0.800062351651469,-2.09709128720259,0.0577879905768122,1,-4.53055581093608
"LOC646449",0.753225177298725,2.19708539707544,0.902253028116862,0.384632834602629,1,-4.60030689365803
"LOC646452",1.09741060858449,1.54451954386782,2.11427083390194,0.0560494933457678,1,-4.52945370731441
"LOC646456",-0.487889919757337,1.9084027848342,-0.49673829305724,0.628327079044793,1,-4.61498694697041
"LOC646457",0.976116647048624,2.36904080637637,1.65859841280577,0.123023614826555,1,-4.55849795142555
"LOC646458",-0.808327722087628,1.7930910734634,-0.947639388837547,0.361962159946839,1,-4.59824110431355
