Gene_Symbol,GSM1289627,GSM1289628,GSM1289629,GSM1289630,GSM1289631,GSM1289632,GSM1289633,GSM1289634,GSM1289635,GSM1289636,GSM1289637,GSM1289638,GSM1289639,GSM1289640,GSM1289641
NFIC,27.89851375,35.6728235,23.5637615,38.93738525,24.666897749999997,58.331245175,43.80447425,21.6751805,36.27631945,30.647147999999998,44.812136499999994,39.439897405,44.26620675,22.06959225,27.275454500000002
NFIL3,29.02944,21.84792,18.56993,-1.058821,3.914093,20.82816,16.35027,-6.108387,11.87908,14.12347,-1.421651,26.73104,8.456793,-1.774779,15.51103
NFIX,1359.945,3582.992,2937.013,1588.051,1519.848,2287.082,1010.464,1426.807,2743.632,1810.27,1656.703,1515.743,1721.987,614.3328,737.0947
NFKB1,1148.37,1563.329,1139.666,1075.995,1112.6,2053.628,934.647,1231.415,1737.148,1291.206,1634.139,1465.967,1476.522,874.7175,1210.528
NFKB2,13.658151666666667,16.726960666666667,14.277159666666668,10.734273866666667,17.852318666666665,50.221923000000004,61.102272666666664,10.637293333333334,23.009237666666667,37.60925533333334,16.841578333333334,15.520248333333333,19.820708666666665,6.252359000000001,39.22506486666666
NFKBIA,1175.472,1244.298,723.9515,1301.798,1042.449,2405.666,1675.276,1215.988,2299.543,923.5188,1416.439,982.8427,1386.226,589.8764,1008.695
NFKBIB,21.972643333333334,17.823089333333332,21.10654,7.662407666666667,40.378226000000005,33.67364666666666,18.615762,14.232339333333334,11.243293733333333,19.96613857666667,15.990699999999999,17.268135333333333,17.695308333333333,9.592179333333332,25.153041333333334
NFKBID,11.44718,9.122605,10.02918,65.36461,6.268424,11.44718,24.57599,5.299181,6.925305,5.301486,7.025949,6.895902,3.90943,8.04054,2.290835
NFKBIE,11.75656,14.33693,13.1855,51.97916,40.60065,25.74623,36.49992,4.571252,32.80397,15.75286,31.14952,20.4663,30.06442,25.54164,36.4952
NFKBIL1,8.212888,8.741534,4.022798,2.942977,2.972068,28.39936,25.34532,-4.671696,-1.866631,-6.408384,-8.719701,2.061907,-2.691553,4.113944,-5.126856
NFKBIL2,-4.206426,8.749153,0.6121579,4.200281,8.004695,4.618467,7.586792,8.131874,3.47327,1.553943,0.6465078,-1.687274,-0.9237373,-1.909072,0.1711299
NFKBIZ,338.14485,307.0896285,239.24683,511.8604605,439.97404,400.238205,737.83227,494.09089,814.10979,446.70959,304.441345,748.8561100000001,626.7493949999999,527.14795,503.26568000000003
NFRKB,18.46296,13.48117,11.39766,2.943324,10.05947,20.7269,14.41091,3.359839,17.49834,7.48053,37.35391,13.40342,21.48451,5.296043,13.40592
NFS1,26.45554233333333,17.242777666666665,52.173640666666664,49.94500153333333,20.546888666666668,28.816554666666665,65.31743900000001,22.389968333333332,22.90552166666667,5.976262333333334,20.602444666666667,51.03035366666666,26.218059,51.18445753333334,103.90432833333334
NFU1,556.7346,374.3806,525.8442,339.6158,297.0005,312.1573,118.1001,558.2757,274.1195,305.7707,354.5078,400.2342,412.9283,483.3814,408.593
NFX1,97.0891905,127.58055,94.2074795,91.80221449999999,76.22345675,134.7774025,141.1899598,111.70361635,94.23226500000001,111.56249450000001,117.429495,102.3309725,124.8318185,121.30176900000001,97.0666175
NFXL1,102.4666,85.50465,70.52189,86.99138,26.02296,64.66384,99.77331,60.03416,75.86182,103.17,87.46331,97.79364,90.83424,108.8261,92.04058
NFYA,9.4179447,12.2705948,19.560645,3.3622862999999996,5.0881925,13.715991500000001,0.44756949999999995,3.641179,4.7210035,5.297738,12.186742,5.254961,5.4782706,10.0396875,4.174242550000001
NFYB,16.23267,19.60354,16.99785,7.699974,17.66772,34.2171,39.03911,56.50471,71.21142,24.69108,20.73096,15.23658,37.79582,10.44009,31.67188
NFYC,101.7254,162.5244,96.89547,52.15214,36.17799,180.6491,102.1435,101.1707,131.5848,135.825,117.6675,127.4829,114.1114,121.3013,157.7372
NGB,28.66167,47.09729,8.762928,0.89397,26.40846,94.36876,46.04148,8.231176,4.679545,28.77593,170.4842,9.157965,9.367456,15.84833,25.3711
NGDN,146.818442,154.23093333333335,184.61182333333332,99.94618333333334,118.01880066666666,134.33869,49.09014466666667,158.13474333333332,130.34336333333334,112.75914566666665,169.085306,150.374293,157.72480466666667,135.19277766666667,164.13044713333332
NGEF,82.64854,16.93528,31.14064,2.942795,51.08046,8.36412,31.17076,34.12084,44.05756,42.85347,34.13131,47.85914,21.39837,42.575,5.935336
NGF,10.02704,2.449309,4.020562,0.07113598,-0.4604202,-0.5095143,-0.9853711,1.049001,1.00995,-0.8280604,-0.3629985,5.136772,3.07116,-4.637929,-3.039666
NGFR,7.012266,15.13994,1.426279,-0.9810605,-6.831427,11.44681,25.5634,-13.80984,-15.56154,-7.730998,-5.462604,-2.422885,0.5905403,-4.19878,1.230762
NGFRAP1,309.36715466666664,385.89331999999996,291.8899133333333,128.52435333333332,186.78738566666667,371.3145266666667,150.25109333333333,290.9078743333333,160.51554000000002,123.74741066666667,326.52614256666664,128.48447033333335,231.21535333333335,219.23450666666668,325.7435033333333
NGLY1,91.951,119.0308,98.01842,49.40885,36.08172,78.96572,113.7325,50.49534,63.05138,84.76329,62.08051,66.67117,70.84146,123.94,91.47099
NGRN,2260.6491499999997,1635.91465,2150.8534999999997,2088.67565,1906.3505,986.5729249999999,1036.41157,1822.98815,1926.47729,2384.45485,1349.29555,2298.97985,1874.91155,2123.39685,1047.0956
NHEDC1,3.38849415,2.68635015,-1.2072995,3.35796035,2.8157835,1.5323675000000003,4.397542,-3.23047,2.9062875000000004,4.0315600499999995,1.3826935,1.349046,-2.24633575,-1.3358674999999998,-3.2906873
NHEDC2,7.133208,0.5182469999999999,3.6764275,-2.7307675500000004,0.54705755,-2.1729048,-0.60460105,4.854686,2.380305485,0.929081,2.9925715,2.102643,2.21973405,-0.23718050000000002,-0.39293350000000005
NHEJ1,6.026304,-10.62568,7.196047,-2.138425,-2.008155,0.3518194,4.979816,2.740122,-0.4543872,-1.1624,6.813051,-2.083012,-2.864923,2.277737,1.011444
NHLH1,1.414586,-12.28503,-4.614978,0.8964368,2.962891,-0.5107933,-1.853396,3.566884,1.652773,-0.1486931,1.784502,1.768278,-5.325232,-5.471194,2.055581
NHLH2,0.9735480000000001,4.10865745,5.3029445,-0.41683755,-1.931934,4.403736,-1.4197300499999999,15.457127499999999,1.060301,5.9662635,2.6358953499999997,6.528190500000001,3.275079,7.34575365,3.2492045
NHLRC1,-3.664538,-5.835861,-3.838311,0.8947121,3.904182,-7.677202,-6.258677,8.848813,-5.119983,1.321791,-2.800912,-0.9427709,-1.652522,-3.663954,-4.634292
NHLRC2,26.9617,25.66945,19.59902,37.35656,91.951,43.89281,36.4952,18.28849,18.12121,55.19735,68.79649,40.07018,41.99314,36.08487,48.01807
NHLRC3,78.04488,97.21220000000001,117.775895,58.6564265,90.0654035,69.699115,71.28335349999999,107.514034,168.398877,124.020975,90.77236500000001,154.334465,142.91872500000002,84.28999950000001,62.14056
NHP2L1,331.2767666666667,417.0049333333334,353.7701,349.5811866666666,337.4701733333333,406.08922333333334,340.83095,215.21515333333332,268.5268,280.7669266666667,384.1505,296.4765333333333,274.31214,379.61879999999996,366.28555
NHS,15.14603425,52.028833,38.06715825,9.833429625,28.402726425,30.783609025,32.53804175,36.710142749999996,50.496372099999995,42.763133175,44.346158499999994,43.26372,35.310179,28.31463185,24.970225375
NHSL2,8.522208000000001,6.4367455,2.1060165,-4.770395,2.9065361,2.1029535,-0.997962,1.1839879999999998,-4.9869975,-2.4664305,-2.96744615,6.4351780000000005,-3.171463,-2.6362945,-2.955056
NIBP,188.5431,133.5115,124.7909,208.3581,79.99196,169.503,215.1891,110.5484,258.6969,227.2713,87.92986,179.4966,147.2249,141.5565,128.4302
NICN1,432.8038,360.9119,321.0349,382.7159,377.1752,402.541,443.153,358.4278,673.6962,344.6184,360.3929,439.4095,305.9844,429.8748,262.7426
NID1,0.7211044,8.477765,3.915414,47.76771,6.270227,-1.152876,6.354273,-0.02208454,3.646953,2.287401,3.486355,4.363577,1.752388,9.154576,2.696877
NID2,-6.18847,-1.063229,1.422899,-2.326644,-2.019725,-3.831844,1.459982,13.49429,-1.182754,0.6052956,6.257652,-0.5097557,-1.357068,-5.735827,-2.105059
NIF3L1,524.3771,622.3063,615.6526,458.6316,487.0863,446.521,431.2251,575.3532,539.7978,598.1531,800.1525,677.7574,662.0518,729.1038,635.0376
NIN,57.1022598,40.6353368,67.154768,85.05510380000001,56.9941508,49.229642,30.770507480000003,37.7146995,74.73455680000001,91.8138016,52.40509942,100.57607540000001,59.5297216,56.627938400000005,20.73208268
NINJ1,207.2119,420.0425,285.9904,191.8994,136.4568,279.6578,361.3914,362.9019,232.2974,157.4827,371.0893,207.687,300.4738,362.9522,438.938
NINJ2,223.2164,25.15064,41.05347,187.454,278.7315,42.3788,138.1125,140.4824,120.9179,117.1718,140.0154,286.1734,108.2083,240.5144,152.953
NIP30,68.43792,56.9689,77.97857,87.37611,108.2083,71.22101,25.6472,60.70401,53.91348,68.26426,57.849,63.80946,49.00947,64.96624,69.97057
NIP7,237.5524,231.5187,252.6883,227.2713,210.6847,272.4934,377.4042,396.6154,157.4827,339.6158,340.0264,278.3468,267.6454,298.3486,428.6058
NIPA1,23.35605,66.37014,39.35892,4.47449,1.558922,38.2903,86.99632,6.362562,50.46838,41.12766,32.7061,37.95673,36.82499,26.76317,17.84119
NIPA2,250.6083685,289.40531500000003,266.847155,327.56984615000005,202.34923,262.7874685,163.2285585,232.3421945,240.29089,346.865458,300.260816,269.72783400000003,262.0421725,244.234239,269.229641
NIPBL,67.43388433333332,106.88213766666667,89.56839766666667,80.66043133333334,84.92772266666667,107.27852499999999,97.26742666666667,37.699569700000005,100.37017266666665,80.268944,95.18015356666668,92.409802,97.7336978,47.95139666666666,44.56710366666667
NIPSNAP1,129.7015,118.2505,69.91076,54.43027,57.02253,130.0258,138.3836,15.83722,22.56164,65.05808,111.0908,50.32158,75.29031,70.85387,100.8471
NIPSNAP3A,40.266684500000004,20.9292935,22.306451499999998,9.2247865,13.734890049999999,7.8824145,-1.220295,37.82046065,11.4748545,14.384445,40.51605355,20.5366855,16.48545,28.177408749999998,21.082879849999998
NIPSNAP3B,10.32807,5.157386,-3.46095,-2.325167,2.961028,5.165541,14.49566,-5.323977,-3.570339,20.98896,-5.315024,-4.860867,-10.84132,-6.977461,-5.393522
NISCH,263.0587,492.8796,337.6479,437.1966,222.7289,619.3679,393.0557,189.8359,460.0213,298.8251,308.0599,235.5081,297.0977,251.587,278.3468
NIT1,29.48841,22.71459,16.19879,7.699124,9.5355,16.19006,32.59425,29.11611,19.33894,24.68686,19.33718,23.99163,9.152879,15.40863,42.3918
NIT2,210.0461,158.8003,168.2376,251.4834,164.0125,147.0821,226.5434,208.4861,161.5239,240.7165,141.5042,187.0563,179.3293,330.4692,274.0105
NKAIN1,-4.206194,-1.065534,-4.617608,-2.326044,-5.303042,-1.680377,0.3730255,2.700484,7.373294,0.5710828,4.940978,-0.05529428,-0.9325513,0.6026459,2.755259
NKAIN3,5.310756,5.671836,3.913576,0.8250305,-0.1492922,12.91329,2.752952,3.649262,6.056331,5.896781,20.25227,3.645468,3.934881,5.15662,5.755865
NKAIN4,-0.2358299,2.373687,-4.620013,2.942351,1.559386,5.198088,-1.065347,4.658183,-1.167034,-0.238768,1.058573,2.885107,-2.229316,6.141892,-4.650101
NKAP,17.467329,14.02487,14.131990000000002,-0.15771245,8.22479,5.277238,1.7967065,16.6899995,-0.48521649999999994,8.636985000000001,15.98688,25.228665,12.24276,2.7436463,3.2080610000000003
NKAPL,3.7246465000000004,-0.7034365000000001,-0.5269124999999999,0.8980275000000001,6.2857215,-2.13805245,2.6709893499999997,8.3098765,2.8328272500000002,0.6089395,3.9432029999999996,3.018453,2.1184475,3.9132905,6.207075
NKD1,1.414167,0.5968412,3.934719,-4.270706,-4.237922,20.43234,2.753224,2.989982,5.181433,-0.665803,0.146404,1.408945,-3.420352,2.023565,-1.208509
NKD2,20.01174,48.65598,71.02927,54.50668,17.74643,128.4669,90.21716,15.00962,6.895506,12.56624,49.1316,8.58904,31.60116,13.96729,34.24908
NKG7,58.58553,34.66936,75.85134,149.6663,90.32635,217.4793,202.8812,98.29529,100.4012,7.002421,109.5924,139.5549,107.3445,170.7616,994.9954
NKIRAS1,169.1021,149.4614,147.983,157.6505,74.44551,106.2571,182.4763,234.9681,106.1129,183.2126,137.8591,173.1832,125.253,194.094,105.3803
NKIRAS2,9.035998666666666,14.295602333333335,14.863199233333335,11.159972333333334,4.029697333333334,38.747218333333336,22.749086000000002,-0.6264912666666667,7.488702333333333,7.399418903333333,11.463649666666669,0.3527455,5.1455934,3.3929526666666665,15.8099481
NKPD1,0.58508845,1.527348,7.379783,-1.1295927399999999,0.22657550000000004,-1.13125415,2.639086,-3.3585605000000003,2.095143,-1.4889479999999997,-0.16515250000000004,0.40773349999999997,-0.40783534999999993,-1.1694885,-0.29341645000000005
NKRF,52.83308,77.42627,47.10061,38.79401,40.60773,74.0489,83.14597,73.21145,97.05366,71.12175,74.36214,86.62187,80.56433,46.09076,61.24165
NKTR,120.538795,281.947365,255.631,188.860618,252.29404,313.14371500000004,212.7446365,89.5326905,347.588535,257.941235,135.500875,164.00094,236.161905,123.237077,175.71531315
NKX1-1,0.4982675333333333,0.9390676666666664,3.4461882666666668,-1.1356226666666667,-0.2607193333333333,1.4338270000000002,2.2570746666666666,4.330810466666667,8.645799333333335,1.2766316666666666,5.7484846,3.448745333333333,2.715738,3.0524066666666667,-2.5464463333333334
NKX1-2,-3.93407,-6.854582,-2.25243,-6.965651,-7.377642,8.84693,2.754803,1.980273,-10.71479,-1.507024,-2.945256,-7.681912,-3.491564,-10.49029,-2.327876
NKX2-1,32.78837,32.26414,18.01851,13.5101805,7.871853,48.796365,40.829350000000005,34.11128,41.77905,-1.8322724000000001,44.30439,16.223965,37.42008,35.402665,44.601119999999995
NKX2-2,8.131024,2.920335,6.907989,-1.145944,8.350576,6.928322,-2.742568,2.22684,-2.052353,-0.8454582,-1.156936,-4.105975,-0.5293841,4.010385,2.022281
NKX2-3,-1.500356,-2.823081,3.567909,-6.268322,25.25552,-4.636204,-1.060058,-0.2533854,1.655464,0.5566142,5.318231,1.406692,-2.094642,1.055305,6.029806
NKX2-5,3.452064,7.587829,-4.619731,7.295093,2.960588,-6.978658,-1.063473,3.5184,2.942487,-4.029315,-0.8395658,-1.678957,1.635884,-1.195506,1.481838
NKX2-6,3.087157,1.415085,-0.5098569,4.468795,3.907741,3.477753,1.45925,11.44402,1.55925,7.836982,4.64059,-1.501346,4.260151,4.654659,5.878916
NKX2-8,3.45254,3.922647,-6.854582,-5.393286,-6.709357,-6.973146,0.372581,-3.113225,-6.169218,-8.945645,-1.500356,-7.21944,-7.908329,-3.588477,-5.638194
NKX3-1,174.4808,301.215,192.4551,96.52973,54.34248,47.28023,59.85327,255.8058,97.71118,662.5526,474.0456,343.2617,315.5243,307.076,288.6237
NKX6-1,5.310542,-7.647102,-5.308027,0.06693625,-9.080685,-8.37481,-0.2325732,-2.771431,-4.706321,-7.914672,-5.640772,-9.909553,-12.84716,-8.386229,-7.701275
NKX6-2,-0.4805415,2.374093,2.243564,7.293637,9.462492,1.331584,7.216581,9.134577,4.269838,4.583868,2.283693,-3.888135,4.105463,-2.01306,5.136452
NKX6-3,9.558935,-2.818765,3.568928,2.945126,-4.234863,6.914845,26.12428,-3.429363,-1.399661,0.4534867,-1.19443,6.240914,4.373636,1.76188,1.047037
NLE1,9.2175865,13.75417,15.06249,18.874961499999998,-2.3463164,17.69002,20.349745,4.049744,10.2447215,12.93735,15.343330000000002,3.20437197,14.4812,3.4497809999999998,20.7061865
NLF2,32.0746635,36.819176999999996,34.432598000000006,31.758820499999995,29.360552,24.305035,33.388268,39.3815945,108.352064,54.52913235,18.1615225,49.8374495,52.997620500000004,36.8454425,29.9685715
NLGN1,8.938441,11.1076,6.926791,11.8701,36.81335,-0.5052304,7.222971,31.84131,9.365735,4.637629,19.3102,2.535949,6.653362,7.841548,5.886232
NLGN2,7.568941,29.59554,13.27341,4.469562,12.27889,29.11138,46.66582,0.4606316,6.359836,9.644064,6.24302,9.191848,22.07659,4.111024,8.669662
NLGN3,-2.610199,1.415945,-1.874361,-4.271192,-7.452931,-2.788192,-2.744777,-1.152222,-3.852558,-1.392295,-7.222965,-5.736928,-6.283758,-2.015078,-1.891986
NLGN4X,2.1667469749999997,44.85661175,11.70770725,2.189283775,10.847887349999999,2.006410975,8.683407500000001,7.193864,5.6882531,14.920382425,27.863924,0.2477050750000001,3.51649675,3.5280903500000003,10.108332
NLGN4Y,-4.212469,33.43613,25.74623,2.945014,1.657546,-1.162618,-8.380036,-1.156034,-5.730243,6.044406,28.02608,4.566042,-4.648225,10.91673,4.28662
NLK,8.576962,21.1881,17.66772,7.712543,17.75947,37.29675,19.31651,21.9278,59.87896,44.52555,17.84828,45.3204,34.34036,41.96407,24.68489
NLN,7.500236,12.82982,10.45922,0.1608218,2.961582,-0.498393,-2.745526,-3.075459,-6.235568,-0.8376175,14.674,7.597999,0.642365,2.234797,-0.66865
NLP,20.26032,9.151557,17.31128,12.8087,3.8088,8.84782,23.92202,5.130738,24.98911,4.947466,5.314557,10.58271,3.464305,1.73485,-1.234588
NLRC4,-2.236652,-1.876317,2.274033,4.475177,-0.1461281,-2.829658,6.343912,14.33144,11.43065,8.05345,5.498696,1.984488,12.06767,10.5522,14.64665
NLRC5,1.419018,2.374463,15.96033,2.944162,17.76807,19.4395,13.01511,19.89078,14.20312,4.680748,22.08047,30.74245,10.92417,3.907859,37.80118
NLRP1,-0.24594950000000004,4.061801849999999,5.178872999999999,35.7934045,17.02742,-3.3536587,6.6087625,1.7155575,2.089343,1.977459,1.5597170000000005,-0.0591630000000003,-4.3502965,4.3437988,-4.2862515
NLRP10,3.454241,-3.083031,3.646556,4.479608,6.148938,-0.4897616,-1.403713,2.968784,1.376764,0.244798,-0.1484642,2.460694,1.136411,0.9294553,5.311926
NLRP11,3.454814,-0.536319,1.241843,-2.253225,-0.4627909,0.355454,-3.866841,-2.601218,1.355752,-5.045571,-6.822265,-2.834183,-5.937336,-2.741646,-2.109204
NLRP12,-2.9721558333333333,-3.0067880999999996,-0.0343676666666665,1.1927326333333335,1.8465474333333332,-2.06054,-3.6021866666666664,-3.345050633333333,-3.9496746666666667,-5.318953133333333,-2.3125706333333333,-4.137910166666667,-1.5532050333333334,-1.054717,-2.3621910666666666
NLRP13,4.580195,-2.823968,0.2095523,7.71275,6.148749,5.515139,1.769871,6.896492,4.615168,7.620797,-0.05923842,5.875381,4.021883,4.39447,5.513015
NLRP14,3.453629,-0.5339915,-3.590655,-2.254131,-4.241771,2.789543,3.817312,-1.158685,-2.054069,-2.724117,-4.108294,-7.619533,-1.933619,1.95204,-6.223027
NLRP2,243.1308,47.40776,60.61833,89.23505,9.443748,95.22387,96.33372,85.33227,92.11979,18.78479,4.592356,28.79076,83.5072,18.69185,7.575877
NLRP3,5.652879333333334,3.494585333333333,9.596058666666666,-0.5888151999999999,-0.34131393333333343,13.671479666666668,13.382009233333333,-1.5609973333333331,-0.4506486999999999,-1.6449796666666667,-4.444332666666667,3.536391866666667,3.1375284333333333,3.5333731333333334,-0.056534000000000084
NLRP4,4.195148,2.927125,-3.574723,-1.064376,-0.4659904,4.469562,-0.2326462,-1.43053,-0.4667017,-5.637104,-2.602799,0.4729708,-6.033293,-6.530954,4.361312
NLRP6,1.418869,-3.84681,6.36046,0.1708168,2.9641,-9.995161,-3.872694,-2.03035,-8.013874,-7.106189,2.271446,-5.026125,-0.9832674,-5.093886,-2.804703
NLRP7,-0.3829662,3.4742152666666666,1.256308,-1.0337007666666667,-0.7217664333333333,-0.042955666666666836,2.666132666666667,-0.08992966666666675,-2.8100846666666666,-1.0432255666666668,-2.454352,-3.0342657,-4.668697333333333,-0.7115533333333334,-0.5222683333333333
NLRP8,279.085917,446.05465795,487.485342,1040.058175,865.175725,859.7344095,1501.74165,481.0243835,3390.253596,364.2046955,230.699485,275.3790375,1048.8749245,275.36888600000003,832.9210685
NLRP9,-2.803602,-9.683478,-4.617782,0.1533859,2.966469,-9.846307,2.753981,-5.042585,-5.319616,-5.073446,3.654364,-0.9460347,2.730124,-6.988789,-0.9494835
NLRX1,59.67749,67.62491,54.189930000000004,139.72429,77.832115,89.9708,114.664435,65.51690500000001,120.68447,95.716045,72.051935,79.29334,60.96615,64.518735,82.52702
NMB,73.18182,52.72263,62.02832,87.00682,14.11203,147.7339,46.53821,102.4732,65.5019,90.47146,80.49254,59.29296,46.46095,116.8618,113.3409
NMBR,18.49065,9.1293,8.132534,1.014389,-2.018028,-7.677999,4.665936,4.487666,-1.505462,4.477889,1.747733,6.024003,7.01621,-0.4969147,-2.523566
NMD3,66.092965,91.49684500000001,56.21657499999999,3.3214609999999998,28.3995895,59.15776,31.613423,139.81636500000002,34.689286,78.507935,124.761755,66.26395500000001,126.394255,95.986265,167.9561
NME1,268.72552833333333,397.4709966666666,320.1826483333333,281.350307,215.29486533333332,376.70896966666663,378.0602966666667,353.47742,240.39412833333336,293.0123248666667,391.16085000000004,265.60384533333337,304.16564666666665,314.82103266666667,747.7776400000001
NME1-NME2,738.58048,866.7214240000001,734.0407990000001,387.550195,777.23561,948.559855,340.17148499999996,759.851635,248.0257305,309.12117,869.462785,322.98575999999997,491.22886600000004,554.04429,903.7964149999999
NME2,19.28871125,12.4406935,13.688083299999999,4.52048775,5.39023075,9.88546325,8.11508675,9.558924,6.027149,10.03133225,20.84761375,6.8674315,12.66786975,22.40843775,6.8263669
NME2P1,-0.4852788,-0.5371989,2.27985,11.84958,12.45227,-3.953758,1.771151,8.024924,8.952962,7.171022,7.373156,5.88682,12.14406,17.65109,11.09941
NME3,498.4588,694.212,505.8559,571.512,521.1581,805.7474,768.2279,594.8617,832.2368,673.6962,539.7978,458.6316,430.4812,717.1477,770.0872
NME4,209.0874,291.1004,190.4341,186.756,143.9384,362.9019,223.2164,578.0338,144.8604,156.6256,347.9207,130.5803,171.8905,463.2264,656.3621
NME5,1804.711,710.0145,1863.089,1670.439,1880.862,105.5504,2002.738,2611.273,2272.489,2929.006,705.5465,3171.105,2405.666,2891.567,660.674
NME6,79.076775,42.013095,44.02848,80.332695,65.5470938,60.317035000000004,58.114025000000005,30.663653,49.159441,45.157250999999995,48.243925000000004,56.88500499999999,43.274185,54.607609,65.83407150000001
NME7,823.8659,151.13296499999998,378.213905,312.450866,376.852205,42.25584,148.50371,375.76995,183.12399499999998,364.27777,160.35437000000002,511.87975,385.97360000000003,509.17095,202.27786500000002
NMI,325.1294,279.6774,238.7036,158.5305,192.1384,301.8106,205.8453,467.0226,184.4682,200.4449,352.7464,372.8954,377.2704,394.4691,668.4995
NMNAT1,17.1447,11.86725,12.65116,-4.269677,-9.088509,6.895506,8.463332,-5.459142,2.792092,10.82681,4.668084,1.351192,9.834311,1.381357,2.247137
NMNAT2,7.815395666666666,2.1184936666666667,0.13364203333333338,-0.0973363333333334,1.0738503333333334,3.297314,3.456711,0.06338646666666665,3.2210999,-1.3330634,0.8879793333333333,-0.5676981666666666,2.458421433333333,-0.014067999999999822,-4.3687363333333336
NMNAT3,26.547235,41.71533,26.894585,7.367452,29.950597,58.70129,53.210679999999996,35.076899999999995,28.92046,30.243489999999998,52.23945500000001,22.555325,32.595815,35.610245,68.241655
NMRAL1,484.5445,462.7015,312.3459,704.2825,536.3183,690.5004,680.8167,427.7954,446.521,433.9908,450.7862,364.8372,351.9764,589.4288,469.9637
NMS,3.071822,1.413858,3.566143,0.1499077,-1.778916,2.790039,-2.7589,-1.150834,-4.220466,-2.760377,0.5780714,-4.628996,-0.6726097,-1.218049,1.390218
NMT1,35.87034,68.10662,34.51377,142.7247,44.52555,112.0348,87.52827,20.82962,85.15279,84.3261,106.9449,40.3414,59.6552,55.49113,95.79981
NMT2,27.572274999999998,57.315375,57.14116,55.734786,42.251335000000005,79.15916050000001,44.028819,69.8612,67.12200349999999,59.646736,82.472435,47.297778,53.382850000000005,76.45434,68.90879849999999
NMU,53.33312,131.4314,26.70073,4.476092,-1.778484,241.6052,79.06635,94.37956,5.179939,38.18969,250.7512,19.9124,39.26595,40.94349,265.0743
NMUR1,-0.4847694,5.149888,-4.656886,7.370016,-0.03797987,4.48079,3.808599,6.022906,6.570139,5.744447,-1.869066,7.751602,16.1194,12.2013,10.29938
NMUR2,6.262625,13.2719,18.01105,-4.26518,2.966721,2.784878,10.04667,-5.448615,-2.030648,17.35335,11.40958,-0.9356415,4.669044,1.340661,1.738717
NNAT,23.482895,2.011303,3.209108,8.8798194,1.759347,11.166849999999998,4.16815,23.429804999999998,11.1921955,3.7735265,4.0068995,1.8611949499999998,6.3422165,17.22967905,13.171464
NNMT,20.82487,22.10507,17.35335,7.368789,44.05756,23.58469,26.11401,20.90003,12.36136,20.46534,15.03156,22.63039,12.8366,32.91228,22.55693
NNT,59.4795205,79.741203,56.215208,57.54489275,31.231362,42.32680155,38.44225325,69.1485475,43.02986225,60.1692625,102.25171025,75.25800050000001,73.35266874999999,50.094493,78.13338974999999
NOB1,21.74835,62.95245,33.34585,47.87786,3.818703,84.77503,23.58024,12.91273,9.152151,21.39953,40.66598,24.4864,16.51121,28.28531,52.72858
NOBOX,-0.04147449999999997,1.5735288,2.758671,3.225305,3.8193479999999997,2.0728400000000002,3.0957229999999996,-4.883998500000001,0.16936450000000003,-1.77204335,-3.5545604500000003,-0.61622165,-0.5403863,-2.4259000000000004,3.09994
NOC2L,25.99053,11.09589,17.65109,18.4847,1.761149,46.07461,13.1855,-0.7446368,3.91658,-0.2620476,5.163538,6.476946,8.962838,1.759155,5.159808
NOC3L,102.8375,139.7408,153.5527,111.3156,141.5282,177.571,464.4867,348.4415,513.0497,291.2583,357.8405,310.4598,293.066,287.4794,534.8291
NOC4L,16.9608482,15.14006625,11.102002924999999,47.9290745,32.418476,33.6062967,33.1250105,17.26581995,24.148799000000004,25.337374800000003,16.41876125,14.5406185,18.84464225,16.1957455,25.244120925
NOD1,11.40338,21.56773,29.48592,135.825,108.4253,55.57574,38.10209,75.83738,36.19662,58.63697,49.41355,41.25619,41.52909,49.92326,58.36698
NOD2,69.94695,28.24958,56.11554,0.1602732,79.0694,-1.93335,14.33395,11.12046,13.19703,80.79916,11.86194,45.85859,21.10108,81.62492,-5.347668
NOD3,-0.2428734,2.927745,6.469073,-2.335213,6.149885,-1.164062,-4.295298,9.66178,1.961976,4.589912,-5.404783,4.101896,2.9641,1.325563,-1.876841
NODAL,19.60918,22.0881,8.259635,7.714534,44.04251,9.935208,11.83753,30.06315,11.85815,7.466707,5.192618,8.04949,3.541168,7.195465,15.39212
NOG,-5.08708,-3.068057,3.57522,-4.260413,14.10266,-2.825146,-1.399844,7.920943,12.82158,3.167961,-3.842495,3.922647,6.650486,3.181316,2.747539
NOL1,67.49798966666667,81.15359653333333,93.91529066666668,58.442832,92.43116566666667,159.85633976666668,187.422226,65.58450466666667,107.23429136666668,94.868424,109.19656333333334,66.18846833333333,90.03018866666667,67.913776,165.70037596666666
NOL10,9.451912,11.42927,9.541815,35.48082,6.149973,15.49161,9.365735,13.99619,4.849651,2.287128,8.93957,7.204729,16.96387,11.4247,2.271833
NOL11,268.7662,263.2712,238.8152,204.1111,211.1806,282.2701,359.1204,299.8842,241.7825,295.6084,259.3582,260.4507,260.1425,319.4777,279.6578
NOL12,36.38898,81.9332,42.89082,61.25803,65.98837,100.3807,51.42525,56.62318,117.9045,54.88086,68.09276,43.04044,47.27229,78.93478,91.82962
NOL14,64.1617,65.98318,63.21584,175.926,156.2765,175.1287,195.8946,144.2457,160.8291,139.3726,125.9634,72.201,70.73867,120.1683,233.2558
